room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
1,7,14,1,13,138
0,4,6,1,63,70
0,3,24,1,6,58
0,4,45,1,59,110
0,5,3,1,0,100
0,1,28,1,73,50
0,1,8,2,0,200
0,1,0,1,83,75
0,2,24,1,119,90
1,3,1,1,2,130
0,1,0,2,179,90
2,3,28,1,248,60
1,5,9,1,78,150
0,3,52,1,5,65
1,3,52,1,35,126
2,1,5,2,0,22
0,3,2,2,0,70
1,4,42,1,117,615
0,7,0,1,0,32
1,3,36,1,89,95
1,2,15,1,179,490
1,2,4,1,129,235
1,2,25,1,92,69
1,5,4,2,19,285
0,5,0,1,0,50
0,1,52,2,52,90
1,6,2,1,11,149
0,1,24,1,167,45
0,3,3,1,0,60
1,5,3,1,0,125
2,3,2,4,50,35
1,2,23,3,240,1000
1,3,6,1,0,375
1,3,13,1,192,140
1,2,18,1,6,200
1,2,17,1,338,150
0,2,22,1,51,45
1,3,2,1,242,305
0,1,0,2,365,70
1,1,51,1,136,95
0,2,13,1,0,45
0,2,11,1,0,105
1,1,19,2,143,99
0,2,64,2,87,60
1,3,4,1,6,130
1,7,13,1,0,75
1,5,1,1,54,85
0,1,82,3,77,90
1,2,1,1,0,150
0,1,14,1,0,50
1,1,48,1,250,110
0,3,16,1,0,55
0,2,0,1,0,100
0,1,2,1,0,59
1,1,3,1,339,275
0,2,4,1,79,365
1,1,0,4,177,2000
1,3,0,2,0,165
1,3,0,1,0,300
0,1,16,1,0,79
1,1,12,1,0,251
1,3,14,1,19,115
0,2,57,1,188,70
1,1,0,1,63,97
0,6,40,2,329,69
0,3,2,1,0,55
0,1,1,1,0,60
1,5,62,1,336,65
0,1,0,1,0,59
2,1,11,2,125,41
0,5,34,1,86,89
1,10,1,1,0,118
0,2,28,1,82,80
0,3,30,1,62,49
0,3,2,1,0,80
1,3,2,1,0,125
1,7,1,1,0,150
1,1,2,1,0,400
0,7,1,1,0,60
1,1,2,1,0,150
0,6,6,2,225,54
0,4,3,1,40,50
1,2,1,1,308,270
0,2,31,2,39,73
0,4,14,1,10,75
1,5,9,1,6,175
0,1,4,1,83,55
1,5,1,1,24,200
1,3,19,1,244,130
0,1,27,1,302,80
1,7,11,1,0,100
1,1,0,3,22,250
0,3,13,1,2,35
1,1,1,1,0,145
1,4,5,1,0,75
1,14,0,1,0,180
0,3,0,1,0,120
1,7,6,1,0,100
1,2,7,2,19,188
1,5,26,1,0,149
0,1,3,2,317,80
0,2,0,1,0,80
1,3,2,4,189,215
0,7,1,1,0,31
1,1,0,3,365,120
1,13,4,1,0,140
0,2,28,1,204,65
1,7,0,3,0,250
1,3,7,1,359,225
2,2,2,1,0,70
1,2,76,1,4,109
0,1,0,1,0,70
0,3,7,3,79,55
1,14,13,1,22,85
1,2,4,1,0,200
1,4,92,2,234,283
1,3,6,3,173,125
0,14,0,1,0,30
0,2,9,2,191,105
0,1,2,1,0,35
0,1,15,1,0,41
1,3,74,1,263,150
0,5,39,1,318,65
1,1,88,2,253,89
0,10,11,1,0,54
1,3,18,1,10,200
1,1,0,1,0,425
0,2,2,1,0,80
2,5,1,2,89,39
0,1,10,3,85,50
0,3,13,2,333,69
0,3,10,3,0,55
0,4,12,1,0,110
1,1,2,1,0,200
1,3,96,1,233,81
0,1,8,3,325,86
0,5,32,2,312,105
0,5,0,1,0,50
0,3,13,3,137,75
1,3,5,1,0,175
0,3,11,1,0,100
0,7,2,1,0,95
1,1,87,4,318,339
1,2,13,1,26,150
1,7,8,2,301,90
1,3,80,3,231,165
0,1,2,1,0,45
1,1,12,1,140,119
1,14,17,1,233,137
1,5,14,1,19,75
0,3,4,2,364,100
1,2,4,1,75,101
1,2,10,1,0,265
1,6,9,1,0,230
0,1,82,1,67,88
1,3,25,1,6,95
1,7,0,1,0,140
1,1,1,1,0,275
0,2,7,1,0,55
1,2,8,3,15,129
1,3,6,1,114,250
0,1,2,1,0,70
0,3,0,1,199,110
0,14,7,1,173,53
1,6,2,1,341,200
2,2,18,4,192,30
1,5,2,1,0,90
1,3,8,1,125,300
0,4,3,2,362,175
1,10,40,1,324,85
1,3,72,4,140,109
1,4,4,2,0,110
0,1,1,2,157,150
1,3,0,1,28,390
0,2,24,3,204,34
1,4,2,1,0,125
0,2,2,1,0,49
0,1,0,2,365,128
1,1,2,1,0,125
1,3,0,1,0,200
1,4,0,1,0,220
0,1,1,1,0,100
0,2,36,1,13,150
1,1,0,1,50,91
0,1,2,1,0,25
0,1,15,1,64,80
0,5,18,1,8,70
0,2,38,1,89,99
1,3,77,1,254,180
1,1,7,2,0,180
1,1,11,1,81,100
0,2,2,1,0,65
1,5,2,1,0,75
1,4,10,1,297,220
2,1,2,1,342,60
1,2,0,2,0,165
1,2,1,4,189,525
0,14,0,1,0,65
0,2,13,3,23,110
1,3,42,1,92,135
1,1,20,1,6,75
1,1,48,3,321,150
1,2,59,1,0,195
1,1,3,1,0,150
1,3,14,1,36,450
1,3,1,1,0,109
1,1,2,1,363,500
0,2,20,4,5,110
0,1,7,2,180,85
1,6,11,1,0,175
0,1,9,1,0,55
0,2,2,4,180,160
0,1,23,3,0,60
1,1,47,1,151,100
1,4,79,1,246,150
0,3,17,2,86,119
0,3,0,1,0,100
1,5,77,2,275,148
0,4,1,1,0,50
1,7,2,1,8,175
0,1,59,3,362,70
1,5,1,1,0,200
0,6,1,1,287,70
1,2,17,1,171,275
1,7,3,1,0,220
0,14,10,2,0,80
0,5,2,1,0,90
0,15,2,4,190,50
1,2,80,1,14,195
0,1,69,1,85,100
1,1,0,1,0,110
1,3,10,1,4,162
1,2,0,1,173,196
0,2,0,1,0,180
1,3,8,1,0,170
0,2,41,2,1,75
1,2,61,1,239,105
0,1,57,1,48,65
1,4,4,3,0,403
0,2,22,1,0,98
0,1,5,1,0,90
1,5,0,1,234,220
1,2,16,1,51,50
1,2,73,1,20,125
1,5,13,1,0,122
1,6,40,1,365,799
0,2,1,1,359,99
1,15,1,1,275,110
0,2,1,1,54,95
0,4,0,2,0,39
1,1,2,1,0,130
0,2,49,2,303,49
0,2,1,1,0,35
0,2,4,2,177,60
1,3,3,1,0,50
0,4,53,1,0,165
0,7,5,1,188,80
0,5,0,1,0,75
1,3,35,1,255,199
1,2,79,1,143,220
1,2,97,1,28,158
1,5,0,4,40,145
1,2,95,1,285,495
1,1,5,2,0,175
0,1,2,1,0,120
0,3,0,1,363,54
1,1,0,1,0,99
0,1,1,1,0,49
0,1,1,1,188,65
0,3,47,2,188,58
1,4,30,1,363,110
1,2,4,1,142,175
1,3,0,1,89,275
1,2,2,1,0,175
1,14,6,1,356,138
0,6,0,1,0,65
0,7,0,1,0,45
0,1,9,4,334,89
0,4,5,1,0,150
0,3,1,1,0,80
1,2,2,1,356,275
1,2,6,1,0,120
0,1,2,1,124,65
1,4,0,1,0,170
1,5,94,1,134,240
1,7,3,1,188,349
0,4,20,2,3,50
0,2,0,4,365,65
1,3,46,1,210,600
1,5,80,2,256,155
1,2,47,1,165,130
1,2,14,1,0,85
1,1,7,1,0,375
1,5,2,1,71,200
1,3,4,1,0,140
1,14,1,1,178,40
0,1,30,2,342,100
0,3,51,1,66,85
0,2,0,4,84,120
0,2,0,1,0,120
0,2,6,1,0,65
1,5,9,1,1,81
0,2,10,1,177,75
2,1,0,1,0,23
1,2,6,1,0,200
1,7,1,1,0,225
1,3,23,1,285,140
1,14,2,1,0,200
1,3,2,1,343,300
2,2,2,3,358,43
1,1,23,1,219,145
1,1,2,1,83,150
1,3,1,1,5,140
1,2,52,2,20,125
0,2,1,1,95,69
0,4,1,1,0,65
0,2,2,1,0,85
0,1,0,1,0,105
0,3,6,3,88,55
1,4,10,1,0,200
1,3,1,1,150,229
1,4,19,1,128,169
1,2,19,1,184,170
0,3,54,2,0,35
1,1,9,1,364,190
0,15,0,1,0,50
1,2,2,4,365,130
1,3,0,1,85,249
1,2,1,1,3,175
1,2,13,1,3,200
1,4,0,1,0,380
1,3,6,4,305,149
1,2,2,2,360,215
1,2,14,1,0,65
0,2,3,1,0,120
1,2,1,1,7,249
0,1,31,1,13,80
0,2,1,3,0,90
0,3,5,1,0,37
1,10,0,1,21,100
1,3,1,1,0,80
1,2,2,1,0,150
0,1,0,1,0,45
0,5,2,1,342,45
0,4,24,4,355,140
1,1,0,1,5,750
1,1,43,1,13,105
0,1,0,1,0,90
0,2,3,1,0,70
1,2,2,1,231,115
0,3,1,1,0,60
1,2,69,1,291,350
1,2,5,1,0,250
0,2,2,1,76,87
0,5,0,1,12,99
0,3,0,1,0,85
1,4,3,1,0,350
1,3,17,1,80,125
0,7,3,1,0,52
0,1,67,3,173,85
0,1,66,4,0,38
0,2,17,3,0,65
2,1,88,1,55,70
0,6,1,2,0,54
1,3,75,1,36,100
1,2,12,3,20,100
1,2,9,1,0,125
1,3,3,1,25,220
0,4,3,1,0,55
0,1,3,4,0,108
1,7,1,1,0,120
0,2,2,4,45,118
1,1,6,1,5,478
0,3,67,1,70,48
0,1,14,1,0,46
0,1,54,1,317,60
1,2,17,1,18,100
0,1,45,2,52,35
1,6,2,1,0,450
0,1,0,1,0,80
1,9,9,1,0,150
0,1,1,1,0,150
0,5,0,1,0,250
1,2,0,3,0,150
0,3,0,1,0,60
1,2,0,1,38,175
1,3,17,1,356,349
1,4,9,1,0,90
0,4,45,2,38,32
1,3,5,1,0,120
1,5,0,1,0,245
0,6,4,1,0,40
1,2,1,1,77,230
0,6,29,2,32,33
1,4,3,2,0,165
0,3,0,1,0,150
1,14,0,1,0,60
1,5,3,1,0,80
0,2,1,1,0,90
0,2,11,2,294,45
1,2,4,1,0,120
1,3,15,1,54,1500
0,1,0,1,0,79
1,4,0,1,83,4000
0,3,1,1,0,86
1,1,3,1,0,65
0,3,59,1,99,49
0,3,0,1,0,119
1,2,8,1,0,5000
1,1,2,1,0,75
0,2,0,1,0,105
0,2,0,1,224,35
0,1,1,2,342,100
1,3,0,1,51,129
0,10,0,1,89,60
0,2,7,2,155,55
0,2,1,1,0,100
1,4,6,2,0,150
1,5,11,1,0,200
0,1,2,1,0,48
1,3,52,3,222,175
1,6,2,1,0,149
0,1,3,1,0,75
1,2,20,1,282,115
0,2,30,1,104,75
0,2,30,1,162,160
0,5,12,1,21,54
0,1,0,1,14,55
0,7,1,1,97,95
0,1,88,1,0,70
1,3,38,1,296,260
1,6,0,1,297,149
0,1,0,1,0,89
1,3,0,1,0,95
1,2,3,1,0,176
0,1,1,1,363,200
0,3,9,1,18,89
1,1,0,1,0,450
0,3,0,1,365,95
0,1,0,1,14,49
1,2,23,1,30,160
1,1,2,2,159,160
1,1,2,1,0,39
1,1,5,1,0,75
0,3,3,2,132,45
1,2,34,3,272,160
1,7,4,1,357,85
2,4,0,1,0,40
0,3,0,1,89,150
0,3,38,1,25,96
0,2,2,2,0,65
0,3,0,3,0,125
0,1,9,1,0,45
0,3,2,2,0,55
0,3,0,2,0,150
0,2,1,1,365,90
1,5,43,1,309,1200
1,2,2,1,0,109
0,2,11,1,365,65
0,4,26,1,238,79
1,3,9,1,3,114
0,14,3,3,29,60
1,3,5,1,37,199
1,5,18,3,254,150
0,1,1,1,45,51
1,5,0,1,365,250
1,7,0,1,44,250
1,2,20,1,273,100
0,1,6,3,56,40
1,4,11,3,6,73
1,2,0,2,0,110
0,2,16,1,0,72
0,1,1,1,0,45
0,2,7,1,146,93
0,1,2,2,0,125
1,2,7,1,326,100
1,3,14,1,75,82
0,1,0,1,175,50
0,6,34,3,90,86
0,5,0,1,0,50
1,2,16,1,0,148
1,2,19,1,18,140
0,1,0,1,0,150
0,3,13,1,36,55
1,3,48,2,294,125
0,7,2,2,212,130
0,2,1,1,0,60
1,1,8,1,87,165
0,2,77,2,144,75
1,7,0,1,0,195
0,15,4,3,353,40
1,2,12,1,0,380
0,6,41,3,55,31
1,3,14,1,126,325
0,1,38,4,142,99
1,2,4,1,0,150
1,3,0,2,170,225
1,1,41,3,30,180
1,3,0,1,0,150
1,3,2,1,0,149
0,1,17,1,0,46
0,3,8,1,0,60
0,3,3,1,66,95
1,3,52,1,297,225
1,1,0,1,88,150
1,4,2,1,0,170
0,3,97,2,14,85
1,2,29,1,35,225
1,3,6,1,361,499
0,1,1,2,0,80
0,1,0,1,83,40
1,1,2,1,83,230
1,4,7,4,63,495
0,1,16,3,129,58
0,3,0,1,81,75
1,3,52,2,325,230
0,12,0,1,0,45
0,3,3,4,157,100
1,2,61,3,250,125
0,2,7,1,63,65
2,1,1,1,81,50
0,1,0,1,269,150
1,1,14,1,288,125
0,2,3,1,0,99
0,3,0,1,0,96
1,2,2,1,295,180
1,2,48,1,40,160
1,2,0,1,0,120
0,3,13,2,302,65
0,4,42,2,35,85
0,3,5,2,158,110
1,2,2,1,0,299
0,1,88,3,0,120
1,7,0,1,98,160
1,3,1,2,0,187
1,13,0,1,0,275
1,3,4,1,0,107
1,3,7,2,343,210
0,5,2,4,364,270
1,3,15,1,84,220
0,1,11,4,301,125
1,2,2,2,0,160
1,7,3,1,0,151
0,3,5,1,85,200
0,2,0,1,0,100
0,1,1,1,0,73
1,3,3,1,0,85
0,3,1,1,363,80
0,2,2,4,356,50
1,5,2,1,0,150
0,6,1,1,0,65
0,1,0,1,0,50
1,2,10,1,346,170
1,4,10,1,0,200
1,5,5,1,0,99
1,1,21,1,0,115
1,2,22,1,20,200
1,2,1,1,0,105
1,2,7,1,38,175
1,5,25,1,0,247
1,2,4,1,0,100
0,3,2,1,0,60
0,4,1,1,0,100
0,1,37,3,364,58
1,1,0,1,0,180
1,4,4,1,0,250
0,3,2,3,169,150
0,2,3,1,73,78
1,1,38,3,311,55
0,3,1,1,0,70
1,3,36,2,2,159
0,3,61,1,285,47
1,1,29,1,19,33
1,4,15,1,0,102
1,14,1,1,0,99
0,13,2,4,354,45
1,2,78,1,231,207
1,1,7,1,64,90
1,2,1,1,234,200
0,5,11,3,56,60
1,2,53,1,160,150
0,2,43,3,25,45
1,4,11,1,0,250
1,2,3,1,43,135
1,1,0,1,0,80
0,10,0,1,0,38
1,3,52,1,119,300
1,15,2,1,0,77
0,1,73,1,343,96
0,7,2,1,1,35
1,1,1,1,0,200
0,1,21,1,0,55
1,2,1,1,0,135
1,3,11,3,3,374
0,10,1,1,0,30
1,1,1,3,176,99
1,2,6,1,0,160
0,1,40,3,146,55
0,1,0,1,0,59
1,2,15,1,4,175
0,3,8,1,0,63
0,1,4,1,56,100
1,1,48,1,2,250
0,1,0,1,339,50
0,7,0,1,0,110
1,3,36,1,36,250
0,5,8,2,179,35
0,1,11,3,90,50
1,2,45,1,2,110
1,1,1,1,0,150
0,1,0,1,0,80
0,1,0,1,0,119
1,3,2,1,0,450
1,1,91,2,255,79
0,2,2,1,365,50
1,3,27,1,22,350
1,4,5,1,168,160
1,3,21,2,75,135
1,2,2,1,12,139
0,3,30,3,220,50
0,2,19,2,244,79
1,4,4,1,5,90
0,6,3,2,89,40
1,6,5,1,3,235
0,2,49,2,310,65
1,2,45,1,342,110
0,2,1,1,0,75
1,7,15,1,0,100
1,3,77,1,54,175
1,5,27,1,88,180
1,2,11,1,247,395
0,2,17,1,126,80
1,1,43,1,231,99
1,1,86,1,236,190
1,3,0,1,239,700
1,2,6,1,0,129
1,3,14,1,175,180
1,4,4,1,320,200
1,2,57,2,284,100
1,2,57,1,0,135
0,2,12,1,26,130
1,3,10,1,0,105
1,3,80,2,69,120
0,10,54,2,2,85
0,1,71,3,91,122
0,2,16,3,43,50
0,2,8,2,8,70
1,4,89,1,76,322
1,3,1,1,0,170
1,2,3,1,12,275
1,1,4,1,0,115
0,5,1,1,0,58
0,1,0,1,0,49
0,3,2,1,0,33
0,2,0,1,0,75
0,1,5,1,5,60
0,3,22,1,23,100
1,4,35,1,79,375
1,4,3,1,0,86
1,1,1,1,0,110
1,2,15,1,44,115
1,6,15,1,32,77
0,1,3,1,0,130
0,1,20,1,81,120
0,1,0,1,365,1500
1,2,4,1,9,96
0,1,0,1,0,55
0,3,5,1,359,73
0,2,2,1,88,79
1,7,2,1,0,105
0,1,1,1,0,380
1,14,2,1,0,150
0,2,15,1,33,75
0,3,5,1,0,50
1,5,14,1,96,200
0,3,72,1,179,65
1,2,12,1,0,175
0,10,1,4,300,55
1,4,0,1,160,320
1,5,14,1,9,230
0,3,78,1,260,40
1,5,4,1,9,200
1,2,0,1,0,225
0,1,16,2,308,105
0,1,37,1,128,115
0,2,53,2,169,60
1,10,5,1,0,90
1,5,18,1,0,145
0,5,0,1,0,55
0,3,29,1,67,75
0,5,1,3,0,150
1,2,8,1,18,88
1,2,9,1,317,161
1,3,9,1,44,120
1,9,13,1,29,149
1,5,12,1,0,159
0,1,0,3,75,70
1,1,0,3,89,194
0,7,0,1,0,75
1,14,20,1,238,240
0,1,8,1,0,100
0,3,16,1,209,70
0,5,2,1,25,85
1,1,1,1,364,200
1,3,4,1,0,125
1,3,15,1,65,125
1,7,5,1,16,175
1,2,1,1,296,100
0,7,2,1,89,31
1,1,3,1,0,225
0,1,24,1,354,50
1,7,0,1,0,250
0,2,10,1,22,40
1,3,11,1,105,150
1,3,82,2,359,325
1,5,19,1,295,129
0,1,89,1,268,75
0,2,0,1,0,80
0,2,73,2,68,100
1,1,7,1,129,275
0,1,8,1,0,70
1,4,72,2,360,85
1,1,9,1,189,179
1,5,0,1,0,400
0,1,67,1,310,60
1,2,20,1,364,160
1,4,22,1,0,120
1,1,16,1,0,105
1,2,11,1,0,160
0,2,0,1,179,86
0,1,5,1,0,40
1,2,4,1,0,75
1,4,13,1,0,119
0,1,11,1,0,55
0,3,11,2,62,75
0,2,5,2,213,55
0,3,4,1,9,50
1,3,6,1,0,200
0,2,38,1,365,75
0,4,0,1,0,75
0,1,0,1,0,38
1,4,0,1,0,150
1,2,7,1,14,400
0,2,0,1,0,100
0,2,0,1,0,75
1,2,10,1,4,120
0,1,66,1,19,60
0,4,0,1,0,75
0,1,1,1,0,40
0,1,8,1,156,125
0,2,55,1,286,41
1,3,0,1,0,185
1,5,0,1,0,160
0,2,2,2,0,130
0,5,19,1,0,80
1,6,6,2,12,159
1,2,5,1,0,250
0,1,1,1,276,150
1,2,8,1,41,195
0,1,25,4,77,59
1,4,2,1,4,160
1,5,1,1,34,120
0,2,64,1,54,98
0,1,0,1,0,70
1,1,43,1,267,150
1,2,68,1,48,160
1,1,0,1,0,387
1,2,5,1,81,120
1,1,0,1,0,300
0,3,0,3,180,99
1,2,0,1,66,690
0,2,81,1,64,65
1,3,3,1,215,285
1,2,6,2,171,150
0,1,4,2,282,56
0,1,0,1,365,75
0,2,0,1,0,105
1,3,8,1,229,80
1,2,29,3,100,345
1,2,4,1,0,150
1,1,50,2,78,65
1,12,0,1,247,119
0,1,2,1,0,35
0,3,2,1,0,75
1,4,4,1,345,450
1,2,8,1,0,115
1,15,0,1,89,90
0,7,0,1,0,70
0,1,8,1,0,70
0,1,5,1,0,70
0,4,0,1,0,69
0,2,0,1,0,75
1,2,79,1,3,55
0,2,1,1,3,70
1,2,1,1,0,100
0,2,3,1,0,45
1,1,54,4,365,500
0,5,95,2,301,66
1,4,28,1,167,339
1,2,19,1,163,350
1,1,1,1,0,100
1,4,2,3,0,134
1,3,7,1,6,90
0,4,11,3,0,55
1,2,0,1,0,125
1,2,1,1,0,111
0,2,22,1,123,250
1,2,31,1,3,156
1,1,2,4,365,999
1,14,0,1,37,100
0,4,80,1,245,80
1,1,0,1,0,75
1,14,1,1,16,85
0,2,7,3,341,65
1,2,85,1,194,150
2,1,43,1,9,75
0,1,27,1,95,80
0,5,1,1,0,45
1,2,0,1,0,100
0,5,2,1,0,80
0,8,7,1,109,59
1,3,40,1,42,140
1,3,86,1,226,150
1,5,4,1,160,150
0,5,14,1,0,55
1,2,13,1,1,125
1,4,0,1,18,150
1,4,0,2,67,91
1,2,0,2,0,184
1,2,11,1,49,139
0,2,20,1,98,99
1,3,32,2,276,250
1,5,3,1,0,100
0,4,14,1,0,70
0,1,96,2,128,55
1,10,81,2,40,80
0,1,1,2,0,70
1,7,0,1,0,85
0,4,1,1,0,40
0,7,1,1,0,115
0,3,0,2,158,200
0,1,0,1,0,60
0,1,0,1,0,55
1,1,0,1,0,175
1,1,0,1,0,1500
1,5,48,2,71,200
0,3,2,2,0,54
1,3,8,1,83,325
1,5,0,1,325,120
1,2,4,1,0,249
0,1,12,1,89,105
0,3,0,1,0,125
1,5,7,1,6,195
1,2,43,2,338,95
0,3,2,1,0,100
0,1,5,1,0,60
1,2,54,2,193,80
1,4,3,1,0,172
0,14,0,2,0,50
1,1,32,1,259,64
0,3,7,1,199,60
0,2,78,1,363,99
1,5,1,1,0,115
0,5,1,1,0,70
0,2,17,1,72,275
0,3,23,1,229,95
1,4,52,1,84,239
0,2,34,2,181,60
0,4,34,1,31,87
1,2,40,1,223,98
1,3,0,1,0,160
0,1,11,1,0,74
1,1,2,1,0,110
0,1,0,1,0,100
0,3,45,1,135,70
1,3,31,1,0,210
1,5,0,2,0,39
0,3,1,1,0,38
0,1,97,1,354,55
0,2,33,1,0,80
0,1,12,1,0,55
1,14,2,1,0,100
1,2,6,1,66,305
1,4,8,1,7,300
1,1,58,1,96,139
0,4,0,2,0,90
0,7,67,1,0,70
1,3,1,1,345,800
0,1,1,1,0,125
1,1,23,2,364,375
0,1,17,2,179,175
1,2,9,1,2,120
0,14,1,1,0,40
1,6,5,1,0,100
1,2,0,1,0,116
1,2,0,1,358,87
1,1,0,1,0,150
0,5,33,1,58,150
1,5,6,1,7,130
1,7,3,1,230,120
0,6,0,2,26,135
1,3,90,1,194,255
1,4,81,1,217,220
0,2,12,2,338,90
1,4,0,1,34,550
1,7,3,1,189,130
1,7,1,1,0,150
1,5,33,1,26,230
0,6,4,1,0,50
1,5,72,2,198,175
1,2,48,1,365,500
1,2,2,1,177,249
1,3,37,1,28,80
0,4,39,1,242,52
0,2,1,1,23,49
0,1,15,1,70,35
0,1,0,1,157,99
1,2,0,1,52,250
1,3,8,3,347,199
0,2,9,2,0,110
0,5,1,3,0,95
1,1,52,1,7,150
1,2,7,2,89,146
0,1,32,1,0,75
1,1,0,1,341,165
1,2,1,1,0,200
0,1,84,4,0,40
0,3,0,1,0,150
1,1,0,1,43,100
1,4,4,1,0,200
0,3,58,3,358,50
0,1,1,1,97,60
1,2,0,1,0,300
1,5,18,1,1,125
2,10,0,2,0,15
0,2,1,1,0,58
1,2,20,3,20,200
0,1,0,1,0,200
1,2,4,1,20,50
0,3,11,1,106,130
0,1,18,1,49,74
1,2,28,1,0,250
0,2,10,1,24,130
0,2,1,1,0,70
1,2,5,1,0,135
0,2,4,1,0,94
1,3,2,1,0,125
1,5,14,1,66,150
0,7,0,1,0,105
1,1,0,1,0,135
0,7,1,1,0,70
1,1,15,2,46,69
1,1,85,1,172,185
1,3,2,1,0,150
1,3,24,1,2,100
1,2,3,1,0,150
0,15,8,3,260,60
0,2,17,1,9,60
0,2,13,3,224,200
1,4,4,1,107,350
1,2,13,1,251,360
0,1,0,1,0,100
1,2,5,1,101,310
2,1,19,1,208,65
0,1,4,1,0,55
0,2,1,1,86,100
1,3,33,1,11,115
1,5,11,2,0,229
0,1,0,4,90,70
0,4,1,1,365,80
0,1,36,1,0,81
1,2,1,1,0,117
0,9,5,1,0,79
0,1,1,1,2,80
1,3,0,1,0,210
1,5,5,1,0,10000
1,7,11,1,0,115
0,5,12,1,0,85
1,4,0,1,121,200
1,1,29,1,14,225
1,1,30,2,158,125
1,3,4,1,15,150
0,2,1,1,0,60
1,3,26,1,6,179
1,3,29,1,0,70
0,3,1,1,0,40
1,3,48,1,3,300
1,4,0,1,70,182
0,2,3,1,0,75
0,1,1,2,0,45
1,2,20,1,283,600
0,2,31,4,282,65
1,7,0,1,0,90
1,2,10,1,87,120
1,5,0,1,58,125
0,2,2,1,150,130
1,10,7,1,239,300
0,1,4,1,84,40
0,1,1,1,39,45
1,5,0,1,0,200
0,1,12,3,236,28
1,5,2,1,0,325
1,2,2,1,335,250
0,1,1,1,0,75
1,14,0,1,83,250
0,1,23,1,7,79
1,2,33,1,309,151
0,2,0,2,189,65
0,2,1,1,0,100
0,3,32,2,76,135
0,1,2,1,0,40
0,1,10,1,71,50
0,3,14,4,8,40
1,6,13,1,0,275
1,1,19,1,296,499
1,5,4,1,0,130
2,1,17,3,4,34
0,1,0,2,365,59
1,7,5,1,0,115
0,7,22,4,269,49
0,2,29,4,43,125
0,2,15,1,58,100
0,3,84,1,205,65
0,2,0,1,0,80
1,1,20,3,290,110
0,1,1,1,0,55
0,3,86,3,99,120
2,1,44,1,31,39
0,1,12,1,90,60
1,5,2,1,196,125
0,1,76,2,119,43
1,2,4,1,364,300
0,4,5,1,7,100
0,7,26,1,57,55
1,1,1,1,0,212
1,2,69,1,233,185
1,3,0,1,32,185
0,1,0,1,0,130
0,7,13,1,93,40
0,2,1,1,0,28
0,1,1,1,125,700
1,3,0,1,63,110
1,1,9,1,65,125
0,3,23,2,4,135
0,1,23,1,0,60
1,5,44,1,350,100
0,1,2,3,16,89
1,3,2,1,177,250
1,3,6,1,0,80
1,4,23,1,5,133
0,5,47,1,131,79
1,1,0,1,2,200
0,2,32,1,37,65
1,14,3,1,0,150
1,1,9,1,157,129
1,4,9,1,89,112
0,1,1,3,179,65
1,4,12,3,207,190
0,3,1,1,0,50
1,3,3,1,0,77
1,3,28,1,0,175
1,2,8,1,188,200
1,5,0,2,39,200
1,3,9,1,329,94
1,1,77,1,347,310
0,1,2,1,0,60
1,2,5,1,0,120
0,1,0,1,0,115
1,1,67,1,189,155
1,2,0,1,0,455
0,1,24,2,250,75
1,2,11,2,303,283
0,2,11,2,296,60
1,1,6,3,222,150
1,2,17,1,0,200
0,2,2,1,0,85
1,1,17,2,0,135
0,1,1,1,0,35
0,1,32,1,5,90
0,2,15,4,236,70
0,4,1,1,0,70
1,7,0,1,0,95
0,6,1,3,8,98
1,2,1,1,0,129
0,2,7,1,0,80
0,1,2,1,90,21
1,5,33,1,8,105
1,4,9,1,33,160
0,1,0,1,363,125
1,1,23,1,66,115
0,2,0,3,319,79
0,2,0,1,365,97
0,1,1,1,0,60
1,2,23,1,0,135
0,2,0,2,0,89
1,3,8,1,0,200
0,1,3,2,365,99
1,2,2,1,0,150
0,4,1,3,0,123
0,1,0,1,71,60
0,2,26,1,155,99
0,2,11,1,0,48
1,2,3,2,0,245
1,4,2,1,0,225
1,1,0,1,0,140
0,2,0,1,0,65
0,2,35,3,76,99
0,7,1,1,0,45
1,3,38,1,2,160
0,2,45,3,259,75
0,2,0,4,316,129
0,2,2,1,0,75
1,2,0,1,0,200
0,2,9,2,319,85
0,6,0,1,0,55
2,2,8,2,0,26
1,5,0,1,0,200
1,3,0,1,0,300
1,3,6,1,0,109
0,2,54,1,0,95
1,4,6,1,0,119
1,1,15,1,1,72
1,3,1,1,0,300
1,1,2,1,0,89
1,3,6,1,0,200
0,3,29,1,15,59
0,9,12,1,0,65
0,4,5,2,0,45
0,2,2,1,0,120
0,10,0,1,0,40
0,2,0,1,0,60
0,3,19,1,172,100
0,2,0,2,0,100
1,2,0,2,0,200
1,2,0,1,0,150
1,3,3,1,11,103
1,2,1,1,214,220
1,2,6,1,334,120
0,7,2,1,95,115
1,2,2,1,0,250
0,2,11,3,188,38
0,3,1,1,0,60
0,1,1,1,0,40
0,1,4,1,0,60
0,7,1,3,225,57
1,6,0,1,0,125
0,5,0,1,0,199
1,2,0,1,81,95
0,2,23,3,322,55
0,2,42,1,80,91
0,3,15,1,0,100
1,5,0,3,365,650
1,3,22,1,0,175
0,1,0,2,29,54
1,2,6,1,156,121
0,1,7,1,54,68
1,2,51,1,125,140
1,1,0,1,0,120
1,1,0,1,0,450
0,1,7,1,0,68
1,1,2,2,0,350
0,5,18,1,157,50
